year,month,gear,SPECIES_CODE,SPECIES_COMMON_NAME,landed_kg,hooksTraps,minutes,FENoGear,covid
2014,11,HOOK AND LINE,58,SANDPAPER SKATE,130.19,12600,4363,0,0
2014,11,HOOK AND LINE,59,LONGNOSE SKATE,6603.78,64345,37633,10,0
2014,11,HOOK AND LINE,222,PACIFIC COD,265.85,23430,6712,4,0
2014,11,BOTTOM TRAWL,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,21240.66,0,12472,0,0
2014,11,MIDWATER TRAWL,396,PACIFIC OCEAN PERCH,0.23,0,169,0,0
2014,11,MIDWATER TRAWL,405,SILVERGRAY ROCKFISH,1281.89,0,4563,0,0
2014,11,HOOK AND LINE,407,COPPER ROCKFISH,2124.58,40815,20706,14,0
2014,11,BOTTOM TRAWL,410,DARKBLOTCHED ROCKFISH,2312.79,0,3730,0,0
2014,11,MIDWATER TRAWL,417,WIDOW ROCKFISH,183610.51,0,8176,0,0
2014,11,HOOK AND LINE,418,YELLOWTAIL ROCKFISH,142.59,33700,12363,8,0
2014,11,BOTTOM TRAWL,421,ROSETHORN ROCKFISH,843.82,0,1449,0,0
2014,11,HOOK AND LINE,431,CHINA ROCKFISH,741.66,41795,16952,12,0
2014,11,HOOK AND LINE,433,TIGER ROCKFISH,252.85,44260,14664,6,0
2014,11,MIDWATER TRAWL,435,BOCACCIO,368.6,0,2548,0,0
2014,11,BOTTOM TRAWL,437,CANARY ROCKFISH,67056.59,0,20084,0,0
2014,11,BOTTOM TRAWL,439,REDSTRIPE ROCKFISH,56484.5,0,8847,0,0
2014,11,BOTTOM TRAWL,451,SHORTSPINE THORNYHEAD,20656.4,0,29989,0,0
2014,11,BOTTOM TRAWL,453,LONGSPINE THORNYHEAD,1955.41,0,14287,0,0
2014,11,BOTTOM TRAWL,467,LINGCOD,24767.79,0,29481,0,0
2014,11,BOTTOM TRAWL,607,PETRALE SOLE,25892.39,0,34533,0,0
2014,11,UNSPECIFIED,610,REX SOLE,142.69,0,0,3,0
2014,11,BOTTOM TRAWL,631,STARRY FLOUNDER,129.09,0,295,0,0
2014,11,BOTTOM TRAWL,635,CURLFIN SOLE,67.13,0,420,0,0
2014,11,BOTTOM TRAWL,359,PROWFISH,12.45,0,140,0,0
2014,11,BOTTOM TRAWL,396,PACIFIC OCEAN PERCH,210000.74,0,18783,0,0
2014,11,HOOK AND LINE,401,REDBANDED ROCKFISH,2016.6,87675,51099,11,0
2014,11,TRAP,401,REDBANDED ROCKFISH,19.46,780,16986,0,0
2014,11,HOOK AND LINE,403,SHORTRAKER ROCKFISH,4261,155095,62735,10,0
2014,11,TRAP,403,SHORTRAKER ROCKFISH,509.19,2590,55909,0,0
2014,11,HOOK AND LINE,410,DARKBLOTCHED ROCKFISH,6.04,2700,387,0,0
2014,11,BOTTOM TRAWL,412,SPLITNOSE ROCKFISH,5625.89,0,1748,0,0
2014,11,UNSPECIFIED,414,GREENSTRIPED ROCKFISH,2.67,0,0,1,0
2014,11,BOTTOM TRAWL,417,WIDOW ROCKFISH,28153.61,0,6644,0,0
2014,11,MIDWATER TRAWL,418,YELLOWTAIL ROCKFISH,214376.02,0,10796,0,0
2014,11,BOTTOM TRAWL,424,QUILLBACK ROCKFISH,3.56,0,216,0,0
2014,11,UNSPECIFIED,435,BOCACCIO,18.67,0,0,2,0
2014,11,HOOK AND LINE,437,CANARY ROCKFISH,794.86,77414,26230,8,0
2014,11,MIDWATER TRAWL,439,REDSTRIPE ROCKFISH,6995.73,0,6221,0,0
2014,11,BOTTOM TRAWL,442,YELLOWEYE ROCKFISH,238.26,0,485,0,0
2014,11,BOTTOM TRAWL,450,SHARPCHIN ROCKFISH,3531.42,0,2988,0,0
2014,11,HOOK AND LINE,455,SABLEFISH,86983.48,238189,125811,13,0
2014,11,TRAP,455,SABLEFISH,50029.64,6387,153175,1,0
2014,11,HOOK AND LINE,461,KELP GREENLING,139.91,13550,6099,12,0
2014,11,HOOK AND LINE,467,LINGCOD,24744.37,62406,44648,13,0
2014,11,BOTTOM TRAWL,472,SCULPINS,1248.37,0,1416,0,0
2014,11,BOTTOM TRAWL,540,CABEZON,60.27,0,575,0,0
2014,11,HOOK AND LINE,607,PETRALE SOLE,12.76,5250,1394,0,0
2014,11,MIDWATER TRAWL,610,REX SOLE,48.68,0,618,0,0
2014,11,UNSPECIFIED,612,FLATHEAD SOLE,41.78,0,0,1,0
2014,11,UNSPECIFIED,614,PACIFIC HALIBUT,52.01,0,0,2,0
2014,11,BOTTOM TRAWL,619,BUTTER SOLE,95.12,0,1032,0,0
2014,11,MIDWATER TRAWL,626,DOVER SOLE,0.41,0,378,0,0
2014,11,BOTTOM TRAWL,401,REDBANDED ROCKFISH,13082.81,0,16664,0,0
2014,11,BOTTOM TRAWL,405,SILVERGRAY ROCKFISH,109918.28,0,20187,0,0
2014,11,HOOK AND LINE,405,SILVERGRAY ROCKFISH,618.59,66310,29664,7,0
2014,11,BOTTOM TRAWL,414,GREENSTRIPED ROCKFISH,899.45,0,4089,0,0
2014,11,HOOK AND LINE,421,ROSETHORN ROCKFISH,114.03,36050,7801,1,0
2014,11,HOOK AND LINE,424,QUILLBACK ROCKFISH,7742.85,128348,51004,15,0
2014,11,HOOK AND LINE,426,BLACK ROCKFISH,107.84,6015,5571,12,0
2014,11,BOTTOM TRAWL,440,YELLOWMOUTH ROCKFISH,7151.66,0,1757,0,0
2014,11,MIDWATER TRAWL,440,YELLOWMOUTH ROCKFISH,15846.29,0,1493,0,0
2014,11,HOOK AND LINE,442,YELLOWEYE ROCKFISH,7058.71,113080,50372,7,0
2014,11,HOOK AND LINE,450,SHARPCHIN ROCKFISH,1.14,2700,696,0,0
2014,11,UNSPECIFIED,451,SHORTSPINE THORNYHEAD,16,0,0,1,0
2014,11,MIDWATER TRAWL,467,LINGCOD,371.96,0,1685,0,0
2014,11,BOTTOM TRAWL,596,PACIFIC SANDDAB,150.68,0,1232,0,0
2014,11,BOTTOM TRAWL,602,ARROWTOOTH FLOUNDER,2873889.63,0,42475,0,0
2014,11,MIDWATER TRAWL,602,ARROWTOOTH FLOUNDER,946557.92,0,7358,0,0
2014,11,UNSPECIFIED,602,ARROWTOOTH FLOUNDER,120.91,0,0,3,0
2014,11,BOTTOM TRAWL,610,REX SOLE,56781.98,0,28919,0,0
2014,11,BOTTOM TRAWL,612,FLATHEAD SOLE,651.37,0,1130,0,0
2014,11,HOOK AND LINE,614,PACIFIC HALIBUT,51225,103131,80060,13,0
2014,11,HOOK AND LINE,621,SOUTHERN ROCK SOLE,18.77,9200,1729,0,0
2014,11,BOTTOM TRAWL,626,DOVER SOLE,67497.15,0,28261,0,0
2014,11,BOTTOM TRAWL,628,ENGLISH SOLE,119025.04,0,39335,0,0
2014,11,MIDWATER TRAWL,628,ENGLISH SOLE,125.92,0,81,0,0
2014,11,MIDWATER TRAWL,450,SHARPCHIN ROCKFISH,34.71,0,903,0,0
2014,11,HOOK AND LINE,451,SHORTSPINE THORNYHEAD,2400.11,224445,116073,9,0
2014,11,TRAP,451,SHORTSPINE THORNYHEAD,138.83,3654,84340,1,0
2014,11,BOTTOM TRAWL,455,SABLEFISH,9317.93,0,23535,0,0
2014,11,BOTTOM TRAWL,614,PACIFIC HALIBUT,154.69,0,0,0,0
2014,11,BOTTOM TRAWL,621,SOUTHERN ROCK SOLE,21563.22,0,9626,0,0
2014,11,BOTTOM TRAWL,636,SAND SOLE,375.18,0,806,0,0
2014,12,BOTTOM TRAWL,44,SPINY DOGFISH,1349.86,0,4177,0,0
2014,12,MIDWATER TRAWL,56,BIG SKATE,7.11,0,749,0,0
2014,12,BOTTOM TRAWL,58,SANDPAPER SKATE,123.58,0,75,0,0
2014,12,MIDWATER TRAWL,148,EULACHON,27.83,0,632,0,0
2014,12,BOTTOM TRAWL,222,PACIFIC COD,32337.65,0,24588,0,0
2014,12,BOTTOM TRAWL,228,WALLEYE POLLOCK,489.4,0,3152,0,0
2014,12,BOTTOM TRAWL,231,EELPOUTS,516.53,0,397,0,0
2014,12,HOOK AND LINE,401,REDBANDED ROCKFISH,244.52,44800,13760,0,0
2014,12,HOOK AND LINE,403,SHORTRAKER ROCKFISH,2153.35,88315,23685,0,0
2014,12,TRAP,403,SHORTRAKER ROCKFISH,153.35,942,69146,0,0
2014,12,HOOK AND LINE,405,SILVERGRAY ROCKFISH,230.35,64955,12642,9,0
2014,12,BOTTOM TRAWL,412,SPLITNOSE ROCKFISH,5764.71,0,3141,0,0
2014,12,BOTTOM TRAWL,418,YELLOWTAIL ROCKFISH,261573.06,0,19899,0,0
2014,12,HOOK AND LINE,424,QUILLBACK ROCKFISH,9670.65,227505,62009,59,0
2014,12,HOOK AND LINE,428,VERMILION ROCKFISH,74.29,21820,7128,8,0
2014,12,HOOK AND LINE,435,BOCACCIO,9.78,4075,1065,0,0
2014,12,MIDWATER TRAWL,437,CANARY ROCKFISH,11082.96,0,2596,0,0
2014,12,BOTTOM TRAWL,440,YELLOWMOUTH ROCKFISH,1927.89,0,941,0,0
2014,12,MIDWATER TRAWL,44,SPINY DOGFISH,1059.29,0,1112,0,0
2014,12,HOOK AND LINE,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,5502.99,102177,33231,0,0
2014,12,TRAP,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,750.96,4987,204133,0,0
2014,12,BOTTOM TRAWL,401,REDBANDED ROCKFISH,2424.74,0,12533,0,0
2014,12,BOTTOM TRAWL,403,SHORTRAKER ROCKFISH,2496.18,0,6436,0,0
2014,12,MIDWATER TRAWL,405,SILVERGRAY ROCKFISH,240.2,0,1328,0,0
2014,12,BOTTOM TRAWL,414,GREENSTRIPED ROCKFISH,2159.64,0,9954,0,0
2014,12,HOOK AND LINE,418,YELLOWTAIL ROCKFISH,434.7,74437,20607,22,0
2014,12,BOTTOM TRAWL,420,CHILIPEPPER,21.78,0,559,0,0
2014,12,HOOK AND LINE,421,ROSETHORN ROCKFISH,51.11,28480,5802,2,0
2014,12,UNSPECIFIED,421,ROSETHORN ROCKFISH,16,0,0,2,0
2014,12,HOOK AND LINE,426,BLACK ROCKFISH,82.51,6960,3970,11,0
2014,12,BOTTOM TRAWL,435,BOCACCIO,546.19,0,2242,0,0
2014,12,HOOK AND LINE,439,REDSTRIPE ROCKFISH,13.34,3140,1881,4,0
2014,12,MIDWATER TRAWL,440,YELLOWMOUTH ROCKFISH,31.56,0,217,0,0
2014,12,HOOK AND LINE,451,SHORTSPINE THORNYHEAD,1157.77,106069,32991,0,0
2014,12,TRAP,451,SHORTSPINE THORNYHEAD,313.1,5901,183829,1,0
2014,12,BOTTOM TRAWL,453,LONGSPINE THORNYHEAD,590.34,0,3987,0,0
2014,12,BOTTOM TRAWL,455,SABLEFISH,5075.42,0,11429,0,0
2014,12,BOTTOM TRAWL,467,LINGCOD,66922.04,0,21671,0,0
2014,12,BOTTOM TRAWL,607,PETRALE SOLE,60047.21,0,26625,0,0
2014,12,BOTTOM TRAWL,612,FLATHEAD SOLE,371.08,0,549,0,0
2014,12,BOTTOM TRAWL,614,PACIFIC HALIBUT,285.38,0,285,0,0
2014,12,HOOK AND LINE,614,PACIFIC HALIBUT,284.26,7600,3344,0,0
2014,12,BOTTOM TRAWL,621,SOUTHERN ROCK SOLE,596.78,0,1382,0,0
2014,12,HOOK AND LINE,621,SOUTHERN ROCK SOLE,11.03,12280,1958,1,0
2014,12,BOTTOM TRAWL,628,ENGLISH SOLE,11285.27,0,22664,0,0
2014,12,UNSPECIFIED,44,SPINY DOGFISH,702.34,0,0,2,0
2014,12,BOTTOM TRAWL,56,BIG SKATE,3388.78,0,11241,0,0
2014,12,HOOK AND LINE,56,BIG SKATE,2060.34,14535,2469,1,0
2014,12,HOOK AND LINE,58,SANDPAPER SKATE,14.26,1625,476,0,0
2014,12,BOTTOM TRAWL,59,LONGNOSE SKATE,17277.95,0,18272,0,0
2014,12,HOOK AND LINE,59,LONGNOSE SKATE,1358.98,58450,9090,2,0
2014,12,BOTTOM TRAWL,66,SPOTTED RATFISH,93.79,0,0,0,0
2014,12,BOTTOM TRAWL,225,PACIFIC HAKE,1096.2,0,1501,0,0
2014,12,MIDWATER TRAWL,228,WALLEYE POLLOCK,118134.35,0,2087,0,0
2014,12,BOTTOM TRAWL,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,28209.97,0,8078,0,0
2014,12,BOTTOM TRAWL,396,PACIFIC OCEAN PERCH,158103.45,0,10351,0,0
2014,12,MIDWATER TRAWL,396,PACIFIC OCEAN PERCH,21.89,0,231,0,0
2014,12,TRAP,401,REDBANDED ROCKFISH,33.28,1327,47435,0,0
2014,12,HOOK AND LINE,407,COPPER ROCKFISH,2794.43,116606,38175,32,0
2014,12,HOOK AND LINE,414,GREENSTRIPED ROCKFISH,38.5,27504,5830,7,0
2014,12,BOTTOM TRAWL,417,WIDOW ROCKFISH,11584.15,0,7296,0,0
2014,12,MIDWATER TRAWL,417,WIDOW ROCKFISH,63249.16,0,4441,0,0
2014,12,MIDWATER TRAWL,418,YELLOWTAIL ROCKFISH,34411.21,0,4256,0,0
2014,12,HOOK AND LINE,429,BLUE ROCKFISH,10.17,2000,107,0,0
2014,12,HOOK AND LINE,431,CHINA ROCKFISH,703.17,99610,31354,19,0
2014,12,MIDWATER TRAWL,435,BOCACCIO,245.83,0,2014,0,0
2014,12,UNSPECIFIED,435,BOCACCIO,33.34,0,0,2,0
2014,12,BOTTOM TRAWL,439,REDSTRIPE ROCKFISH,41516.07,0,14364,0,0
2014,12,MIDWATER TRAWL,439,REDSTRIPE ROCKFISH,96.05,0,501,0,0
2014,12,BOTTOM TRAWL,451,SHORTSPINE THORNYHEAD,8173.5,0,14560,0,0
2014,12,HOOK AND LINE,467,LINGCOD,154.21,6200,3659,0,0
2014,12,BOTTOM TRAWL,631,STARRY FLOUNDER,63.58,0,460,0,0
2014,12,HOOK AND LINE,44,SPINY DOGFISH,44889.7,40800,6024,2,0
2014,12,UNSPECIFIED,58,SANDPAPER SKATE,9.78,0,0,1,0
2014,12,UNSPECIFIED,124,CHINOOK SALMON,20,0,0,2,0
2014,12,BOTTOM TRAWL,148,EULACHON,10.84,0,89,0,0
2014,12,HOOK AND LINE,222,PACIFIC COD,699.22,27275,4831,1,0
2014,12,BOTTOM TRAWL,405,SILVERGRAY ROCKFISH,40039.3,0,13275,0,0
2014,12,BOTTOM TRAWL,410,DARKBLOTCHED ROCKFISH,5230.5,0,5993,0,0
2014,12,HOOK AND LINE,417,WIDOW ROCKFISH,2.67,4480,659,0,0
2014,12,BOTTOM TRAWL,421,ROSETHORN ROCKFISH,682.22,0,2199,0,0
2014,12,BOTTOM TRAWL,424,QUILLBACK ROCKFISH,0.89,0,0,0,0
2014,12,HOOK AND LINE,433,TIGER ROCKFISH,189.47,91544,22897,9,0
2014,12,BOTTOM TRAWL,437,CANARY ROCKFISH,36969.56,0,20550,0,0
2014,12,HOOK AND LINE,437,CANARY ROCKFISH,1123.25,131545,37901,20,0
2014,12,BOTTOM TRAWL,442,YELLOWEYE ROCKFISH,173.37,0,403,0,0
2014,12,BOTTOM TRAWL,450,SHARPCHIN ROCKFISH,3540.68,0,7899,0,0
2014,12,HOOK AND LINE,461,KELP GREENLING,131.7,38550,21091,36,0
2014,12,MIDWATER TRAWL,467,LINGCOD,130.3,0,1485,0,0
2014,12,BOTTOM TRAWL,472,SCULPINS,1377.7,0,1071,0,0
2014,12,BOTTOM TRAWL,519,BLACKFIN SCULPIN,2.22,0,330,0,0
2014,12,BOTTOM TRAWL,540,CABEZON,54.35,0,445,0,0
2014,12,UNSPECIFIED,596,PACIFIC SANDDAB,12.45,0,0,1,0
2014,12,HOOK AND LINE,607,PETRALE SOLE,11.88,2850,381,0,0
2014,12,UNSPECIFIED,610,REX SOLE,44.01,0,0,1,0
2014,12,HOOK AND LINE,440,YELLOWMOUTH ROCKFISH,1.33,1125,145,0,0
2014,12,HOOK AND LINE,442,YELLOWEYE ROCKFISH,4604.09,202726,48519,33,0
2014,12,UNSPECIFIED,442,YELLOWEYE ROCKFISH,12,0,0,1,0
2014,12,HOOK AND LINE,455,SABLEFISH,36250.55,114245,36298,1,0
2014,12,TRAP,455,SABLEFISH,137563.12,9992,353084,1,0
2014,12,BOTTOM TRAWL,602,ARROWTOOTH FLOUNDER,2421475.34,0,15966,0,0
2014,12,UNSPECIFIED,602,ARROWTOOTH FLOUNDER,48.66,0,0,2,0
2014,12,BOTTOM TRAWL,610,REX SOLE,8398.83,0,8950,0,0
2014,12,MIDWATER TRAWL,612,FLATHEAD SOLE,36.01,0,749,0,0
2014,12,BOTTOM TRAWL,625,SLENDER SOLE,25.34,0,0,0,0
2014,12,BOTTOM TRAWL,626,DOVER SOLE,76023.55,0,12133,0,0
2014,12,MIDWATER TRAWL,628,ENGLISH SOLE,8.89,0,888,0,0
2015,1,BOTTOM TRAWL,59,LONGNOSE SKATE,42411.11,0,49338,0,0
2015,1,UNSPECIFIED,124,CHINOOK SALMON,20.89,0,0,2,0
2015,1,BOTTOM TRAWL,222,PACIFIC COD,84592.27,0,56726,0,0
2015,1,MIDWATER TRAWL,225,PACIFIC HAKE,1078.02,0,2037,0,0
2015,1,BOTTOM TRAWL,228,WALLEYE POLLOCK,17626.79,0,11582,0,0
2015,1,MIDWATER TRAWL,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,223.94,0,235,0,0
2015,1,BOTTOM TRAWL,396,PACIFIC OCEAN PERCH,135597.23,0,20878,0,0
2015,1,HOOK AND LINE,401,REDBANDED ROCKFISH,284.8,50556,21435,0,0
2015,1,TRAP,401,REDBANDED ROCKFISH,10.79,575,27051,0,0
2015,1,HOOK AND LINE,403,SHORTRAKER ROCKFISH,3041.35,189732,98908,0,0
2015,1,TRAP,403,SHORTRAKER ROCKFISH,383.23,2194,97740,0,0
2015,1,MIDWATER TRAWL,409,DUSKY ROCKFISH,18.67,0,325,0,0
2015,1,BOTTOM TRAWL,412,SPLITNOSE ROCKFISH,7201.58,0,9750,0,0
2015,1,UNSPECIFIED,414,GREENSTRIPED ROCKFISH,115.13,0,0,2,0
2015,1,BOTTOM TRAWL,44,SPINY DOGFISH,869.87,0,8511,0,0
2015,1,HOOK AND LINE,56,BIG SKATE,2857.83,32950,2888,0,0
2015,1,HOOK AND LINE,59,LONGNOSE SKATE,3064.78,143220,27580,0,0
2015,1,BOTTOM TRAWL,66,SPOTTED RATFISH,376.51,0,0,0,0
2015,1,MIDWATER TRAWL,222,PACIFIC COD,5.13,0,141,0,0
2015,1,BOTTOM TRAWL,225,PACIFIC HAKE,1196.65,0,3100,0,0
2015,1,MIDWATER TRAWL,228,WALLEYE POLLOCK,1028268.12,0,20116,0,0
2015,1,BOTTOM TRAWL,312,PILE PERCH,2.64,0,47,0,0
2015,1,BOTTOM TRAWL,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,63879.1,0,28876,0,0
2015,1,HOOK AND LINE,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,5795.64,261318,135140,0,0
2015,1,TRAP,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,3051.77,8255,953265,0,0
2015,1,BOTTOM TRAWL,403,SHORTRAKER ROCKFISH,3870.69,0,13701,0,0
2015,1,UNSPECIFIED,410,DARKBLOTCHED ROCKFISH,2.67,0,0,1,0
2015,1,MIDWATER TRAWL,412,SPLITNOSE ROCKFISH,12.54,0,235,0,0
2015,1,HOOK AND LINE,414,GREENSTRIPED ROCKFISH,93.51,33152,9105,1,0
2015,1,BOTTOM TRAWL,417,WIDOW ROCKFISH,37819.21,0,15791,0,0
2015,1,MIDWATER TRAWL,417,WIDOW ROCKFISH,93484.57,0,4188,0,0
2015,1,BOTTOM TRAWL,418,YELLOWTAIL ROCKFISH,632049.66,0,43391,0,0
2015,1,HOOK AND LINE,44,SPINY DOGFISH,57767.35,79360,13448,0,0
2015,1,MIDWATER TRAWL,56,BIG SKATE,49.34,0,153,0,0
2015,1,BOTTOM TRAWL,58,SANDPAPER SKATE,164.46,0,2626,0,0
2015,1,MIDWATER TRAWL,59,LONGNOSE SKATE,1135.61,0,291,0,0
2015,1,BOTTOM TRAWL,124,CHINOOK SALMON,64.9,0,133,0,0
2015,1,BOTTOM TRAWL,231,EELPOUTS,579.2,0,457,0,0
2015,1,BOTTOM TRAWL,401,REDBANDED ROCKFISH,11601.9,0,22604,0,0
2015,1,BOTTOM TRAWL,405,SILVERGRAY ROCKFISH,142581.94,0,31746,0,0
2015,1,HOOK AND LINE,405,SILVERGRAY ROCKFISH,389.3,63785,25186,9,0
2015,1,BOTTOM TRAWL,414,GREENSTRIPED ROCKFISH,4499.47,0,13403,0,0
2015,1,MIDWATER TRAWL,414,GREENSTRIPED ROCKFISH,17.34,0,141,0,0
2015,1,HOOK AND LINE,421,ROSETHORN ROCKFISH,71.06,21550,6128,6,0
2015,1,HOOK AND LINE,426,BLACK ROCKFISH,180.75,8260,6217,13,0
2015,1,HOOK AND LINE,437,CANARY ROCKFISH,653.78,54010,18996,23,0
2015,1,BOTTOM TRAWL,440,YELLOWMOUTH ROCKFISH,9411.37,0,4204,0,0
2015,1,MIDWATER TRAWL,440,YELLOWMOUTH ROCKFISH,26.23,0,413,0,0
2015,1,HOOK AND LINE,442,YELLOWEYE ROCKFISH,6036.26,177258,55385,13,0
2015,1,MIDWATER TRAWL,467,LINGCOD,3344.63,0,1189,0,0
2015,1,BOTTOM TRAWL,472,SCULPINS,2073.37,0,1066,0,0
2015,1,BOTTOM TRAWL,602,ARROWTOOTH FLOUNDER,877572.17,0,35169,0,0
2015,1,UNSPECIFIED,602,ARROWTOOTH FLOUNDER,88.9,0,0,1,0
2015,1,BOTTOM TRAWL,610,REX SOLE,33305.34,0,20543,0,0
2015,1,BOTTOM TRAWL,612,FLATHEAD SOLE,868.06,0,2205,0,0
2015,1,HOOK AND LINE,614,PACIFIC HALIBUT,2200.65,7500,2300,0,0
2015,1,HOOK AND LINE,621,SOUTHERN ROCK SOLE,19.84,18799,5792,0,0
2015,1,BOTTOM TRAWL,626,DOVER SOLE,249889.51,0,33496,0,0
2015,1,BOTTOM TRAWL,628,ENGLISH SOLE,24968.48,0,48660,0,0
2015,1,UNSPECIFIED,44,SPINY DOGFISH,42.23,0,0,1,0
2015,1,BOTTOM TRAWL,56,BIG SKATE,16202.28,0,21847,0,0
2015,1,HOOK AND LINE,58,SANDPAPER SKATE,49.35,5220,2118,0,0
2015,1,HOOK AND LINE,222,PACIFIC COD,1458.45,59612,14508,1,0
2015,1,MIDWATER TRAWL,396,PACIFIC OCEAN PERCH,31.22,0,376,0,0
2015,1,MIDWATER TRAWL,405,SILVERGRAY ROCKFISH,94.84,0,1518,0,0
2015,1,HOOK AND LINE,407,COPPER ROCKFISH,2354.84,44161,24981,33,0
2015,1,BOTTOM TRAWL,410,DARKBLOTCHED ROCKFISH,4975.84,0,9809,0,0
2015,1,HOOK AND LINE,418,YELLOWTAIL ROCKFISH,272.69,39330,22223,13,0
2015,1,BOTTOM TRAWL,420,CHILIPEPPER,113.8,0,698,0,0
2015,1,BOTTOM TRAWL,421,ROSETHORN ROCKFISH,457.85,0,3070,0,0
2015,1,UNSPECIFIED,421,ROSETHORN ROCKFISH,18.67,0,0,3,0
2015,1,HOOK AND LINE,433,TIGER ROCKFISH,307.21,47635,15500,5,0
2015,1,MIDWATER TRAWL,435,BOCACCIO,205.33,0,1263,0,0
2015,1,BOTTOM TRAWL,437,CANARY ROCKFISH,110111.21,0,40827,0,0
2015,1,BOTTOM TRAWL,439,REDSTRIPE ROCKFISH,72968.52,0,24535,0,0
2015,1,HOOK AND LINE,439,REDSTRIPE ROCKFISH,32.27,9533,5605,1,0
2015,1,UNSPECIFIED,451,SHORTSPINE THORNYHEAD,194.7,0,0,1,0
2015,1,BOTTOM TRAWL,453,LONGSPINE THORNYHEAD,1337.42,0,6230,0,0
2015,1,BOTTOM TRAWL,467,LINGCOD,72598.69,0,45628,0,0
2015,1,BOTTOM TRAWL,607,PETRALE SOLE,149757.96,0,61221,0,0
2015,1,BOTTOM TRAWL,621,SOUTHERN ROCK SOLE,1218.81,0,2142,0,0
2015,1,BOTTOM TRAWL,631,STARRY FLOUNDER,11.9,0,259,0,0
2015,1,MIDWATER TRAWL,421,ROSETHORN ROCKFISH,2.67,0,141,0,0
2015,1,HOOK AND LINE,428,VERMILION ROCKFISH,429.79,14900,6545,10,0
2015,1,HOOK AND LINE,431,CHINA ROCKFISH,556.76,36290,15385,21,0
2015,1,BOTTOM TRAWL,435,BOCACCIO,1517.64,0,2403,0,0
2015,1,MIDWATER TRAWL,437,CANARY ROCKFISH,7101.74,0,3359,0,0
2015,1,UNSPECIFIED,442,YELLOWEYE ROCKFISH,1.78,0,0,1,0
2015,1,MIDWATER TRAWL,450,SHARPCHIN ROCKFISH,183.33,0,933,0,0
2015,1,UNSPECIFIED,450,SHARPCHIN ROCKFISH,300.05,0,0,1,0
2015,1,BOTTOM TRAWL,451,SHORTSPINE THORNYHEAD,24162.75,0,39219,0,0
2015,1,HOOK AND LINE,451,SHORTSPINE THORNYHEAD,3727.26,310246,165063,0,0
2015,1,TRAP,451,SHORTSPINE THORNYHEAD,267.78,7825,927309,0,0
2015,1,BOTTOM TRAWL,455,SABLEFISH,18748.62,0,25706,0,0
2015,1,HOOK AND LINE,467,LINGCOD,7.95,600,828,0,0
2015,1,BOTTOM TRAWL,614,PACIFIC HALIBUT,449.86,0,0,0,0
2015,1,UNSPECIFIED,614,PACIFIC HALIBUT,748.57,0,0,4,0
2015,1,BOTTOM TRAWL,625,SLENDER SOLE,2775.15,0,1849,0,0
2015,1,BOTTOM TRAWL,636,SAND SOLE,519.96,0,2410,0,0
2015,1,MIDWATER TRAWL,418,YELLOWTAIL ROCKFISH,116222.73,0,4868,0,0
2015,1,HOOK AND LINE,424,QUILLBACK ROCKFISH,9720.48,175136,463856,48,0
2015,1,HOOK AND LINE,435,BOCACCIO,4.45,1000,779,3,0
2015,1,UNSPECIFIED,435,BOCACCIO,15.56,0,0,1,0
2015,1,MIDWATER TRAWL,439,REDSTRIPE ROCKFISH,6799.44,0,2582,0,0
2015,1,BOTTOM TRAWL,442,YELLOWEYE ROCKFISH,105.35,0,1322,0,0
2015,1,BOTTOM TRAWL,450,SHARPCHIN ROCKFISH,31044.37,0,13376,0,0
2015,1,HOOK AND LINE,455,SABLEFISH,50761.53,320924,173697,0,0
2015,1,TRAP,455,SABLEFISH,190202.39,12515,1122192,0,0
2015,1,HOOK AND LINE,461,KELP GREENLING,394.74,37877,25428,34,0
2015,1,BOTTOM TRAWL,540,CABEZON,113.74,0,431,0,0
2015,1,BOTTOM TRAWL,605,DEEPSEA SOLE,8.89,0,0,0,0
2015,1,HOOK AND LINE,607,PETRALE SOLE,2.68,1350,397,0,0
2015,1,UNSPECIFIED,612,FLATHEAD SOLE,88.01,0,0,2,0
2015,2,BOTTOM TRAWL,56,BIG SKATE,32998.06,0,18650,0,0
2015,2,HOOK AND LINE,58,SANDPAPER SKATE,80.7,4980,3473,1,0
2015,2,BOTTOM TRAWL,59,LONGNOSE SKATE,28210.38,0,36310,0,0
2015,2,HOOK AND LINE,59,LONGNOSE SKATE,7227.44,140785,58811,31,0
2015,2,MIDWATER TRAWL,222,PACIFIC COD,168.35,0,522,0,0
2015,2,MIDWATER TRAWL,225,PACIFIC HAKE,3035.19,0,1976,0,0
2015,2,BOTTOM TRAWL,394,ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX,43583.36,0,16630,0,0
2015,2,BOTTOM TRAWL,396,PACIFIC OCEAN PERCH,206978.79,0,17483,0,0
